comment_text,original_line,field_count,clean_text,sentiment,confidence,topic,emotions,anger,disgust,fear,joy,neutral,sadness,surprise,anger_linguistic,disgust_linguistic,fear_linguistic,joy_linguistic,neutral_linguistic,sadness_linguistic,surprise_linguistic,anger_sentence_count,disgust_sentence_count,fear_sentence_count,joy_sentence_count,neutral_sentence_count,sadness_sentence_count,surprise_sentence_count,dominant_emotion
@Idontcarewhatyouclaim,341,7,idontcarewhatyouclaim,neutral,0.4911930561065674,0,"{'anger': 0.04584844037890434, 'disgust': 0.002008239272981882, 'fear': 0.008657105267047882, 'joy': 0.006720344070345163, 'neutral': 0.8758439421653748, 'sadness': 0.015307595953345299, 'surprise': 0.04561438038945198, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.04584844037890434,0.002008239272981882,0.008657105267047882,0.006720344070345163,0.8758439421653748,0.015307595953345299,0.04561438038945198,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@nathanielmarks4872,342,7,nathanielmarks,neutral,0.8343324065208435,4,"{'anger': 0.006455147638916969, 'disgust': 0.002918785670772195, 'fear': 0.0030547070782631636, 'joy': 0.017755186185240746, 'neutral': 0.852177083492279, 'sadness': 0.040934007614851, 'surprise': 0.07670504599809647}",0.006455147638916969,0.002918785670772195,0.0030547070782631636,0.017755186185240746,0.852177083492279,0.040934007614851,0.07670504599809647,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@12131bear,353,7,bear,neutral,0.744042694568634,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@edwingiles5228,354,7,edwingiles,neutral,0.7539096474647522,0,"{'anger': 0.005856652744114399, 'disgust': 0.0019365347689017653, 'fear': 0.0020577998366206884, 'joy': 0.01938851736485958, 'neutral': 0.905083179473877, 'sadness': 0.022141162306070328, 'surprise': 0.04353606328368187}",0.005856652744114399,0.0019365347689017653,0.0020577998366206884,0.01938851736485958,0.905083179473877,0.022141162306070328,0.04353606328368187,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@The_Pariah,363,5,the_pariah,neutral,0.8075754642486572,4,"{'anger': 0.04301808774471283, 'disgust': 0.011679054237902164, 'fear': 0.19602064788341522, 'joy': 0.05563992261886597, 'neutral': 0.4162912368774414, 'sadness': 0.05733422189950943, 'surprise': 0.22001686692237854}",0.04301808774471283,0.011679054237902164,0.19602064788341522,0.05563992261886597,0.4162912368774414,0.05733422189950943,0.22001686692237854,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"but they seem dumber b/c common core is trash.,,XlnspY2wOVw",364,2,seem dumber common core trashxlnspywovw,negative,0.905604898929596,4,"{'anger': 0.031986553221940994, 'disgust': 0.06756579130887985, 'fear': 0.009194444864988327, 'joy': 0.006212542299181223, 'neutral': 0.4593764841556549, 'sadness': 0.41300398111343384, 'surprise': 0.012660189531743526}",0.031986553221940994,0.06756579130887985,0.009194444864988327,0.006212542299181223,0.4593764841556549,0.41300398111343384,0.012660189531743526,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"Life Liberty and pursuit of Happiness. Bill of Rights.,,XlnspY2wOVw",374,2,life liberty pursuit happiness bill rightsxlnspywovw,positive,0.636817455291748,1,"{'anger': 0.008596625179052353, 'disgust': 0.0011241872562095523, 'fear': 0.0037714641075581312, 'joy': 0.2015848010778427, 'neutral': 0.6359307765960693, 'sadness': 0.030851202085614204, 'surprise': 0.11814099550247192}",0.008596625179052353,0.0011241872562095523,0.0037714641075581312,0.2015848010778427,0.6359307765960693,0.030851202085614204,0.11814099550247192,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@staticplays1871,376,7,staticplays,neutral,0.7249495983123779,1,"{'anger': 0.00923816580325365, 'disgust': 0.003209648886695504, 'fear': 0.001885120407678187, 'joy': 0.030829448252916336, 'neutral': 0.8380223512649536, 'sadness': 0.03160421922802925, 'surprise': 0.08521100133657455}",0.00923816580325365,0.003209648886695504,0.001885120407678187,0.030829448252916336,0.8380223512649536,0.03160421922802925,0.08521100133657455,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@Efecretion,378,7,efecretion,neutral,0.7419132590293884,4,"{'anger': 0.0337057001888752, 'disgust': 0.8768476843833923, 'fear': 0.004393795970827341, 'joy': 0.0025345473550260067, 'neutral': 0.06685126572847366, 'sadness': 0.010782098397612572, 'surprise': 0.004884983412921429}",0.0337057001888752,0.8768476843833923,0.004393795970827341,0.0025345473550260067,0.06685126572847366,0.010782098397612572,0.004884983412921429,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,disgust
@josephwhisnant9511,381,7,josephwhisnant,neutral,0.8177284598350525,8,"{'anger': 0.010947080329060555, 'disgust': 0.00431177718564868, 'fear': 0.005292647518217564, 'joy': 0.03628372400999069, 'neutral': 0.8124833106994629, 'sadness': 0.04963582381606102, 'surprise': 0.08104562759399414}",0.010947080329060555,0.00431177718564868,0.005292647518217564,0.03628372400999069,0.8124833106994629,0.04963582381606102,0.08104562759399414,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@statesoftheunited7049,384,7,statesoftheunited,neutral,0.7889577150344849,8,"{'anger': 0.01605551317334175, 'disgust': 0.0013875218573957682, 'fear': 0.0038557457737624645, 'joy': 0.0648818090558052, 'neutral': 0.6625098586082458, 'sadness': 0.14746057987213135, 'surprise': 0.10384897887706757}",0.01605551317334175,0.0013875218573957682,0.0038557457737624645,0.0648818090558052,0.6625098586082458,0.14746057987213135,0.10384897887706757,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@kevinthrogmorton3203,386,7,kevinthrogmorton,neutral,0.7912353873252869,8,"{'anger': 0.004776200279593468, 'disgust': 0.0021067485213279724, 'fear': 0.0033684533555060625, 'joy': 0.020603783428668976, 'neutral': 0.868924081325531, 'sadness': 0.023508302867412567, 'surprise': 0.07671245187520981}",0.004776200279593468,0.0021067485213279724,0.0033684533555060625,0.020603783428668976,0.868924081325531,0.023508302867412567,0.07671245187520981,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@elisawright7249,390,7,elisawright,neutral,0.8447812795639038,4,"{'anger': 0.004609896335750818, 'disgust': 0.0015771250473335385, 'fear': 0.0021019051782786846, 'joy': 0.022166110575199127, 'neutral': 0.8391307592391968, 'sadness': 0.049917444586753845, 'surprise': 0.08049675822257996}",0.004609896335750818,0.0015771250473335385,0.0021019051782786846,0.022166110575199127,0.8391307592391968,0.049917444586753845,0.08049675822257996,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@rolxorly7316,391,7,rolxorly,neutral,0.781202495098114,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@Idontcarewhatyouclaim,402,5,idontcarewhatyouclaim,neutral,0.4911930561065674,6,"{'anger': 0.04584844037890434, 'disgust': 0.002008239272981882, 'fear': 0.008657105267047882, 'joy': 0.006720344070345163, 'neutral': 0.8758439421653748, 'sadness': 0.015307595953345299, 'surprise': 0.04561438038945198, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.04584844037890434,0.002008239272981882,0.008657105267047882,0.006720344070345163,0.8758439421653748,0.015307595953345299,0.04561438038945198,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@Idontcarewhatyouclaim,406,7,idontcarewhatyouclaim,neutral,0.4911930561065674,1,"{'anger': 0.04584844037890434, 'disgust': 0.002008239272981882, 'fear': 0.008657105267047882, 'joy': 0.006720344070345163, 'neutral': 0.8758439421653748, 'sadness': 0.015307595953345299, 'surprise': 0.04561438038945198, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.04584844037890434,0.002008239272981882,0.008657105267047882,0.006720344070345163,0.8758439421653748,0.015307595953345299,0.04561438038945198,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
I found a printer that was still brand new in box. It was purchased around 2017 but for some reason,409,3,found printer still brand new box purchased around reason,neutral,0.7474340200424194,0,"{'anger': 0.007404360454529524, 'disgust': 0.001257013762369752, 'fear': 0.0015410209307447076, 'joy': 0.018799006938934326, 'neutral': 0.22763308882713318, 'sadness': 0.00870773196220398, 'surprise': 0.7346578240394592}",0.007404360454529524,0.001257013762369752,0.0015410209307447076,0.018799006938934326,0.22763308882713318,0.00870773196220398,0.7346578240394592,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,surprise
the pre-school (child development program) gets a certain amount of funding. They allocate part of that funding for each pre-school classroom district-wide. Whether or not they need stuff,413,4,preschool child development program gets certain amount funding allocate part funding preschool classroom districtwide whether need stuff,neutral,0.898757815361023,0,"{'anger': 0.020297789946198463, 'disgust': 0.0036840876564383507, 'fear': 0.005938652902841568, 'joy': 0.035090792924165726, 'neutral': 0.8829588294029236, 'sadness': 0.020131027325987816, 'surprise': 0.03189884498715401, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.020297789946198463,0.0036840876564383507,0.005938652902841568,0.035090792924165726,0.8829588294029236,0.020131027325987816,0.03189884498715401,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,neutral
@Idontcarewhatyouclaim,414,7,idontcarewhatyouclaim,neutral,0.4911930561065674,0,"{'anger': 0.04584844037890434, 'disgust': 0.002008239272981882, 'fear': 0.008657105267047882, 'joy': 0.006720344070345163, 'neutral': 0.8758439421653748, 'sadness': 0.015307595953345299, 'surprise': 0.04561438038945198, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.04584844037890434,0.002008239272981882,0.008657105267047882,0.006720344070345163,0.8758439421653748,0.015307595953345299,0.04561438038945198,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@thetruepatriot7733,415,7,thetruepatriot,neutral,0.7384068965911865,1,"{'anger': 0.24986928701400757, 'disgust': 0.0010210361797362566, 'fear': 0.011572746559977531, 'joy': 0.21467243134975433, 'neutral': 0.41888877749443054, 'sadness': 0.05764002725481987, 'surprise': 0.04633568599820137, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.24986928701400757,0.0010210361797362566,0.011572746559977531,0.21467243134975433,0.41888877749443054,0.05764002725481987,0.04633568599820137,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral
@thetruepatriot7733,417,7,thetruepatriot,neutral,0.7384068965911865,6,"{'anger': 0.24986928701400757, 'disgust': 0.0010210361797362566, 'fear': 0.011572746559977531, 'joy': 0.21467243134975433, 'neutral': 0.41888877749443054, 'sadness': 0.05764002725481987, 'surprise': 0.04633568599820137, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.24986928701400757,0.0010210361797362566,0.011572746559977531,0.21467243134975433,0.41888877749443054,0.05764002725481987,0.04633568599820137,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral
@thetruepatriot7733,418,7,thetruepatriot,neutral,0.7384068965911865,0,"{'anger': 0.24986928701400757, 'disgust': 0.0010210361797362566, 'fear': 0.011572746559977531, 'joy': 0.21467243134975433, 'neutral': 0.41888877749443054, 'sadness': 0.05764002725481987, 'surprise': 0.04633568599820137, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.24986928701400757,0.0010210361797362566,0.011572746559977531,0.21467243134975433,0.41888877749443054,0.05764002725481987,0.04633568599820137,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral
@Idontcarewhatyouclaim,422,7,idontcarewhatyouclaim,neutral,0.4911930561065674,0,"{'anger': 0.04584844037890434, 'disgust': 0.002008239272981882, 'fear': 0.008657105267047882, 'joy': 0.006720344070345163, 'neutral': 0.8758439421653748, 'sadness': 0.015307595953345299, 'surprise': 0.04561438038945198, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.04584844037890434,0.002008239272981882,0.008657105267047882,0.006720344070345163,0.8758439421653748,0.015307595953345299,0.04561438038945198,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@CharityC1370,435,7,charityc,neutral,0.7731126546859741,-1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@dabears87_76,437,7,dabears_,neutral,0.8310571908950806,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@boredgrass,444,7,boredgrass,neutral,0.6165624856948853,1,"{'anger': 0.02790255658328533, 'disgust': 0.01174328662455082, 'fear': 0.010619004257023335, 'joy': 0.054218001663684845, 'neutral': 0.6927806735038757, 'sadness': 0.11374836415052414, 'surprise': 0.08898814767599106}",0.02790255658328533,0.01174328662455082,0.010619004257023335,0.054218001663684845,0.6927806735038757,0.11374836415052414,0.08898814767599106,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"for anyone that wants to help us make Neoducation a reality,,XlnspY2wOVw",446,2,anyone wants help make neoducation realityxlnspywovw,neutral,0.5173187851905823,1,"{'anger': 0.00831071101129055, 'disgust': 0.0026362009812146425, 'fear': 0.005092811770737171, 'joy': 0.017766911536455154, 'neutral': 0.8514401316642761, 'sadness': 0.066249318420887, 'surprise': 0.048503924161195755, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.00831071101129055,0.0026362009812146425,0.005092811770737171,0.017766911536455154,0.8514401316642761,0.066249318420887,0.048503924161195755,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral
@HopelessSpecies,447,7,hopelessspecies,neutral,0.6911373734474182,3,"{'anger': 0.0047055319882929325, 'disgust': 0.002621029270812869, 'fear': 0.016908850520849228, 'joy': 0.029045281931757927, 'neutral': 0.8901863694190979, 'sadness': 0.011776245199143887, 'surprise': 0.04475667327642441}",0.0047055319882929325,0.002621029270812869,0.016908850520849228,0.029045281931757927,0.8901863694190979,0.011776245199143887,0.04475667327642441,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@catpowerro1110,450,7,catpowerro,neutral,0.7626760005950928,3,"{'anger': 0.006790317595005035, 'disgust': 0.002525994321331382, 'fear': 0.004695475101470947, 'joy': 0.024294978007674217, 'neutral': 0.8520687818527222, 'sadness': 0.019385740160942078, 'surprise': 0.09023873507976532}",0.006790317595005035,0.002525994321331382,0.004695475101470947,0.024294978007674217,0.8520687818527222,0.019385740160942078,0.09023873507976532,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@ChanGeXperience,459,7,changexperience,neutral,0.7940170764923096,6,"{'anger': 0.006835457403212786, 'disgust': 0.001522344071418047, 'fear': 0.0025637890212237835, 'joy': 0.007010667584836483, 'neutral': 0.9143944382667542, 'sadness': 0.008372761309146881, 'surprise': 0.05930055305361748}",0.006835457403212786,0.001522344071418047,0.0025637890212237835,0.007010667584836483,0.9143944382667542,0.008372761309146881,0.05930055305361748,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@nicholasseasholtz7313,461,7,nicholasseasholtz,neutral,0.8138591051101685,1,"{'anger': 0.015039294958114624, 'disgust': 0.0017174226231873035, 'fear': 0.0060934037901461124, 'joy': 0.04404676333069801, 'neutral': 0.7622154355049133, 'sadness': 0.04826661944389343, 'surprise': 0.12262102216482162}",0.015039294958114624,0.0017174226231873035,0.0060934037901461124,0.04404676333069801,0.7622154355049133,0.04826661944389343,0.12262102216482162,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@christopherhughes9787,463,7,christopherhughes,neutral,0.8378776907920837,-1,"{'anger': 0.008005375973880291, 'disgust': 0.005534724332392216, 'fear': 0.0036989611107856035, 'joy': 0.034015920013189316, 'neutral': 0.8627533912658691, 'sadness': 0.03813718259334564, 'surprise': 0.04785441979765892}",0.008005375973880291,0.005534724332392216,0.0036989611107856035,0.034015920013189316,0.8627533912658691,0.03813718259334564,0.04785441979765892,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@christopherhughes9787,464,7,christopherhughes,neutral,0.8378776907920837,1,"{'anger': 0.008005375973880291, 'disgust': 0.005534724332392216, 'fear': 0.0036989611107856035, 'joy': 0.034015920013189316, 'neutral': 0.8627533912658691, 'sadness': 0.03813718259334564, 'surprise': 0.04785441979765892}",0.008005375973880291,0.005534724332392216,0.0036989611107856035,0.034015920013189316,0.8627533912658691,0.03813718259334564,0.04785441979765892,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@HughJason,465,7,hughjason,neutral,0.8105787634849548,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@chrisvild1263,466,7,chrisvild,neutral,0.7942680716514587,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
discipline is a expected,473,3,discipline expected,neutral,0.5777890682220459,5,"{'anger': 0.13351142406463623, 'disgust': 0.2528969645500183, 'fear': 0.013851198367774487, 'joy': 0.003541048616170883, 'neutral': 0.2597982585430145, 'sadness': 0.3235549330711365, 'surprise': 0.012846237979829311}",0.13351142406463623,0.2528969645500183,0.013851198367774487,0.003541048616170883,0.2597982585430145,0.3235549330711365,0.012846237979829311,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness
@gameoftomes14,483,7,gameoftomes,neutral,0.7128307223320007,5,"{'anger': 0.007760306820273399, 'disgust': 0.003840235061943531, 'fear': 0.00674330024048686, 'joy': 0.028738508000969887, 'neutral': 0.798920214176178, 'sadness': 0.028886089101433754, 'surprise': 0.125111386179924}",0.007760306820273399,0.003840235061943531,0.00674330024048686,0.028738508000969887,0.798920214176178,0.028886089101433754,0.125111386179924,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@TJeffersonForPresident2024,484,7,tjeffersonforpresident,neutral,0.8357856273651123,0,"{'anger': 0.016916371881961823, 'disgust': 0.0011529878247529268, 'fear': 0.004452968947589397, 'joy': 0.029910806566476822, 'neutral': 0.8664526343345642, 'sadness': 0.03692075237631798, 'surprise': 0.04419350624084473}",0.016916371881961823,0.0011529878247529268,0.004452968947589397,0.029910806566476822,0.8664526343345642,0.03692075237631798,0.04419350624084473,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@peterhughes4762,486,7,peterhughes,neutral,0.8219718933105469,1,"{'anger': 0.006222824566066265, 'disgust': 0.0033531913068145514, 'fear': 0.0018447240581735969, 'joy': 0.0304609052836895, 'neutral': 0.8996741771697998, 'sadness': 0.018912045285105705, 'surprise': 0.03953201696276665}",0.006222824566066265,0.0033531913068145514,0.0018447240581735969,0.0304609052836895,0.8996741771697998,0.018912045285105705,0.03953201696276665,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@SorayaWhitethorn,492,7,sorayawhitethorn,neutral,0.8200944066047668,5,"{'anger': 0.005761333741247654, 'disgust': 0.0025960158091038465, 'fear': 0.00287609756924212, 'joy': 0.028748255223035812, 'neutral': 0.8423526287078857, 'sadness': 0.03874608129262924, 'surprise': 0.07891951501369476}",0.005761333741247654,0.0025960158091038465,0.00287609756924212,0.028748255223035812,0.8423526287078857,0.03874608129262924,0.07891951501369476,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@AnonymousStranger-up5he,495,7,anonymousstrangeruphe,neutral,0.8643366098403931,5,"{'anger': 0.005971549544483423, 'disgust': 0.0021347254514694214, 'fear': 0.0031725838780403137, 'joy': 0.060396790504455566, 'neutral': 0.7408976554870605, 'sadness': 0.027959976345300674, 'surprise': 0.1594666987657547, 'surprise_linguistic': 1.0, 'surprise_sentence_count': 1}",0.005971549544483423,0.0021347254514694214,0.0031725838780403137,0.060396790504455566,0.7408976554870605,0.027959976345300674,0.1594666987657547,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,surprise
we have a similar system to the common core we called Base Nacional Comum Curricular,500,6,similar system common core called base nacional comum curricular,neutral,0.8857865929603577,-1,"{'anger': 0.023507315665483475, 'disgust': 0.019700629636645317, 'fear': 0.029342979192733765, 'joy': 0.022714847698807716, 'neutral': 0.8116956949234009, 'sadness': 0.029174020513892174, 'surprise': 0.06386452168226242}",0.023507315665483475,0.019700629636645317,0.029342979192733765,0.022714847698807716,0.8116956949234009,0.029174020513892174,0.06386452168226242,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"i believe a common core/curriculum isn't the solution to a better quality of education.,,XlnspY2wOVw",502,2,believe common corecurriculum isnt solution better quality educationxlnspywovw,negative,0.8247685432434082,0,"{'anger': 0.00724569708108902, 'disgust': 0.0004267767653800547, 'fear': 0.004197313450276852, 'joy': 0.4042451083660126, 'neutral': 0.028024990111589432, 'sadness': 0.019103070721030235, 'surprise': 0.5367569923400879}",0.00724569708108902,0.0004267767653800547,0.004197313450276852,0.4042451083660126,0.028024990111589432,0.019103070721030235,0.5367569923400879,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,surprise
@EnthusiasticTent-xt8fh,506,7,enthusiastictentxtfh,neutral,0.7650495767593384,3,"{'anger': 0.041710253804922104, 'disgust': 0.03718920424580574, 'fear': 0.05532713234424591, 'joy': 0.018326664343476295, 'neutral': 0.7312968969345093, 'sadness': 0.04841325059533119, 'surprise': 0.06773655116558075, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.041710253804922104,0.03718920424580574,0.05532713234424591,0.018326664343476295,0.7312968969345093,0.04841325059533119,0.06773655116558075,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral
@EnthusiasticTent-xt8fh,507,7,enthusiastictentxtfh,neutral,0.7650495767593384,1,"{'anger': 0.041710253804922104, 'disgust': 0.03718920424580574, 'fear': 0.05532713234424591, 'joy': 0.018326664343476295, 'neutral': 0.7312968969345093, 'sadness': 0.04841325059533119, 'surprise': 0.06773655116558075, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.041710253804922104,0.03718920424580574,0.05532713234424591,0.018326664343476295,0.7312968969345093,0.04841325059533119,0.06773655116558075,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral
@gameoftomes14,521,7,gameoftomes,neutral,0.7128307223320007,1,"{'anger': 0.007760306820273399, 'disgust': 0.003840235061943531, 'fear': 0.00674330024048686, 'joy': 0.028738508000969887, 'neutral': 0.798920214176178, 'sadness': 0.028886089101433754, 'surprise': 0.125111386179924}",0.007760306820273399,0.003840235061943531,0.00674330024048686,0.028738508000969887,0.798920214176178,0.028886089101433754,0.125111386179924,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"million.,,XlnspY2wOVw",525,2,millionxlnspywovw,neutral,0.7285446524620056,0,"{'anger': 0.010245874524116516, 'disgust': 0.001987998140975833, 'fear': 0.0056962207891047, 'joy': 0.09521173685789108, 'neutral': 0.5145344138145447, 'sadness': 0.07241836935281754, 'surprise': 0.299905389547348}",0.010245874524116516,0.001987998140975833,0.0056962207891047,0.09521173685789108,0.5145344138145447,0.07241836935281754,0.299905389547348,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@RayPointerChannel,534,7,raypointerchannel,neutral,0.825079083442688,1,"{'anger': 0.006758108269423246, 'disgust': 0.0027120369486510754, 'fear': 0.0036363054532557726, 'joy': 0.011333795264363289, 'neutral': 0.823223352432251, 'sadness': 0.021042145788669586, 'surprise': 0.13129419088363647}",0.006758108269423246,0.0027120369486510754,0.0036363054532557726,0.011333795264363289,0.823223352432251,0.021042145788669586,0.13129419088363647,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
but what happens is true problem children are never punished or removed from school for bad behavior because the school will lose money next year.,547,2,happens true problem children never punished removed school bad behavior school lose money next year,negative,0.7598534226417542,1,"{'anger': 0.051736075431108475, 'disgust': 0.005207037553191185, 'fear': 0.00817536748945713, 'joy': 0.008789507672190666, 'neutral': 0.039672598242759705, 'sadness': 0.8281832933425903, 'surprise': 0.05823611095547676, 'sadness_linguistic': 0.5, 'neutral_sentence_count': 1}",0.051736075431108475,0.005207037553191185,0.00817536748945713,0.008789507672190666,0.039672598242759705,0.8281832933425903,0.05823611095547676,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0,0,1,0,0,sadness
@shelleybunton3661,555,7,shelleybunton,neutral,0.8444297909736633,4,"{'anger': 0.006389649584889412, 'disgust': 0.0026554896030575037, 'fear': 0.0033379450906068087, 'joy': 0.03979302942752838, 'neutral': 0.7918443083763123, 'sadness': 0.07652995735406876, 'surprise': 0.07944963127374649}",0.006389649584889412,0.0026554896030575037,0.0033379450906068087,0.03979302942752838,0.7918443083763123,0.07652995735406876,0.07944963127374649,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@crow-vz5lx,559,7,crowvzlx,neutral,0.6975869536399841,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@CyberTranceHero69,564,7,cybertrancehero,neutral,0.7005436420440674,5,"{'anger': 0.004931000992655754, 'disgust': 0.0012184110237285495, 'fear': 0.0044524818658828735, 'joy': 0.2028079628944397, 'neutral': 0.6729028820991516, 'sadness': 0.014751549810171127, 'surprise': 0.09893569350242615}",0.004931000992655754,0.0012184110237285495,0.0044524818658828735,0.2028079628944397,0.6729028820991516,0.014751549810171127,0.09893569350242615,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@caink9142,571,7,caink,neutral,0.8288972973823547,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@branch737,594,7,branch,neutral,0.7625442743301392,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@HealingLifeKwikly,596,7,healinglifekwikly,neutral,0.7928162813186646,1,"{'anger': 0.0056507945992052555, 'disgust': 0.0012768092565238476, 'fear': 0.0035511429887264967, 'joy': 0.08344203978776932, 'neutral': 0.7801179885864258, 'sadness': 0.02690725587308407, 'surprise': 0.09905392676591873}",0.0056507945992052555,0.0012768092565238476,0.0035511429887264967,0.08344203978776932,0.7801179885864258,0.02690725587308407,0.09905392676591873,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@HealingLifeKwikly,598,7,healinglifekwikly,neutral,0.7928162813186646,-1,"{'anger': 0.0056507945992052555, 'disgust': 0.0012768092565238476, 'fear': 0.0035511429887264967, 'joy': 0.08344203978776932, 'neutral': 0.7801179885864258, 'sadness': 0.02690725587308407, 'surprise': 0.09905392676591873}",0.0056507945992052555,0.0012768092565238476,0.0035511429887264967,0.08344203978776932,0.7801179885864258,0.02690725587308407,0.09905392676591873,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
